time,p_x,p_des_x,p_y,p_des_y,p_z,p_des_z,q_1,q_des_1,tau_1,q_2,q_des_2,tau_2,q_3,q_des_3,tau_3,q_4,q_des_4,tau_4,q_5,q_des_5,tau_5,q_6,q_des_6,tau_6
0.19999999999999998,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.32208718341104325,-10.0,0.0,-0.32208718346677623,-10.0,0.0,-0.11127012585309687,3.3273869865332295,0.0,-0.3706387540836987,-10.0,0.0,-2.233951159898192,-10.0,0.0,0.0,-0.0
0.21999999999999997,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3317459378943768,-10.0,0.0,-0.3317459379505969,-10.0,0.0,-0.10002891568214087,4.47153497893211,0.0,-0.5198528444430173,-10.0,0.0,-2.210740429610156,-10.0,0.0,0.0,-0.0
0.23999999999999996,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3373815291618149,-10.0,0.0,-0.33738152921634845,-10.0,0.0,-0.08778127340100078,2.498509575635872,0.0,-0.664597266483998,-10.0,0.0,-2.2209346854743957,-10.0,0.0,0.0,-0.0
0.25999999999999995,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.34317333330446215,-10.0,0.0,-0.34317333335767347,-10.0,0.0,-0.0790395639301489,0.2482138997019641,0.0,-0.7921379103903836,-10.0,0.0,-2.2238239280694176,-10.0,0.0,0.0,-0.0
0.27999999999999997,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3484259628460559,-10.0,0.0,-0.34842596289747496,-10.0,0.0,-0.07400079745697553,-1.672955449461904,0.0,-0.8964684408291094,-10.0,0.0,-2.2242436588705927,-10.0,0.0,0.0,-0.0
0.3,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3530965810651999,-10.0,0.0,-0.353096581099718,-10.0,0.0,-0.07198391659572376,-3.1142338541176158,0.0,-0.979854140028648,-10.0,0.0,-2.22206656112055,-10.0,0.0,0.0,-0.0
0.32,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3572072927950845,-10.0,0.0,-0.35720729284118213,-10.0,0.0,-0.07213097180225228,-4.135787449709497,0.0,-1.0463010801484014,-10.0,0.0,-2.217597290149736,-10.0,0.0,0.0,-0.0
0.34,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3608112162912538,-10.0,0.0,-0.3608112163359751,-10.0,0.0,-0.07371868170899583,-4.835464659147492,0.0,-1.0995341388239532,-10.0,0.0,-2.211331301658702,-10.0,0.0,0.0,-0.0
0.36000000000000004,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.36397043231105064,-10.0,0.0,-0.36397043237295146,-10.0,0.0,-0.07620467296573559,-5.300133377619629,0.0,-1.1425539755934557,-10.0,0.0,-2.2037913856782354,-10.0,0.0,0.0,-0.0
0.38000000000000006,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.36674479282881717,-10.0,0.0,-0.36674479288046563,-10.0,0.0,-0.07920153365234103,-5.597238511893963,0.0,-1.1776674510805778,-10.0,0.0,-2.1954507541645683,-10.0,0.0,0.0,-0.0
0.4000000000000001,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.36918747008778746,-10.0,0.0,-0.3691874701379439,-10.0,0.0,-0.08244026655815345,-5.776764046384984,0.0,-1.2066210920887184,-10.0,0.0,-2.18670382564568,-10.0,0.0,0.0,-0.0
0.4200000000000001,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.37134395088861955,-10.0,0.0,-0.3713439509228379,-10.0,0.0,-0.08573861688054116,-5.875027001050466,0.0,-1.2307334554328733,-10.0,0.0,-2.177861033477424,-10.0,0.0,0.0,-0.0
0.4400000000000001,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3732525466605186,-10.0,0.0,-0.37325254669371044,-10.0,0.0,-0.08897661731733161,-5.918129770339375,0.0,-1.2510029152689404,-10.0,0.0,-2.169155056293256,-10.0,0.0,0.0,-0.0
0.46000000000000013,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3749454226903369,-10.0,0.0,-0.3749454227225916,-10.0,0.0,-0.09207845359710143,-5.924678785288692,0.0,-1.2681899513480837,-10.0,0.0,-2.1607518056403316,-10.0,0.0,0.0,-0.0
0.48000000000000015,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.37644968297764025,-10.0,0.0,-0.3764496830088701,-10.0,0.0,-0.09499924376029813,-5.907828127927309,0.0,-1.2828783782396684,-10.0,0.0,-2.152762644977946,-10.0,0.0,0.0,-0.0
0.5000000000000001,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3777883273535624,-10.0,0.0,-0.3777883273776941,-10.0,0.0,-0.09771548794025871,-5.8767892236044625,0.0,-1.295520424307072,-10.0,0.0,-2.1452560364114253,-10.0,0.0,0.0,-0.0
0.5200000000000001,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3789810323309514,-10.0,0.0,-0.378981032354296,-10.0,0.0,-0.10021821751976887,-5.837937410880532,0.0,-1.3064698009646738,-10.0,0.0,-2.1382677851427037,-10.0,0.0,0.0,-0.0
0.5400000000000001,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.3800447650510106,-10.0,0.0,-0.38004476507366264,-10.0,0.0,-0.10250811450262715,-5.7956190636722145,0.0,-1.3160059677324485,-10.0,0.0,-2.131809601741912,-10.0,0.0,0.0,-0.0
0.5600000000000002,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.38099425906246187,-10.0,0.0,-0.38099425909597356,-10.0,0.0,-0.10459206143123842,-5.752737770962012,0.0,-1.3243519852997807,-10.0,0.0,-2.1258760008373314,-10.0,0.0,0.0,-0.0
0.5800000000000002,0.2872,0.28,0.29011,0.0,0.24350000000000002,0.3,0.0,-0.38184238303843354,-10.0,0.0,-0.3818423830766851,-10.0,0.0,-0.10648072496556715,-5.711178255818172,0.0,-1.3316877092827415,-10.0,0.0,-2.1204497021974036,-10.0,0.0,0.0,-0.0
0.6000000000000002,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.3826004291044722,-10.0,0.32409754395484924,-0.38260042914157616,-10.0,0.7789726853370667,-0.1081868826013051,-10.0,-0.011888351291418076,-1.3381595967159268,-10.0,0.4291950464248657,-2.1155057576771776,-10.0,-0.07286408543586731,0.0,1.4587389904260577
0.6200000000000002,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.3832783417338192,-10.0,0.32409754395484924,-0.38327834176975717,-10.0,0.7789726853370667,-0.1097242807368725,-10.0,-0.011888351291418076,-1.3438880438042706,-10.0,0.4291950464248657,-2.111014635214899,-10.0,-0.07286408543586731,0.0,1.4601962721347752
0.6400000000000002,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.38388490266863634,-10.0,0.32409754395484924,-0.38388490269788283,-10.0,0.7789726853370667,-0.11110687040568787,-10.0,-0.011888351291418076,-1.348972917345841,-10.0,0.4291950464248657,-2.1069444728787605,-10.0,-0.07286408543586731,0.0,1.4616535538434925
0.6600000000000003,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.38442788297889946,-10.0,0.32409754395484924,-0.3844278830072686,-10.0,0.7789726853370667,-0.112348309625904,-10.0,-0.011888351291418076,-1.3534977576728744,-10.0,0.4291950464248657,-2.1032626871209366,-10.0,-0.07286408543586731,0.0,1.4631108355522098
0.6800000000000003,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.38491417022435054,-10.0,0.32409754395484924,-0.38491417025192076,-10.0,0.7789726853370667,-0.11346165249887977,-10.0,-0.011888351291418076,-1.3575329987056315,-10.0,0.4291950464248657,-2.0999370878149644,-10.0,-0.07286408543586731,0.0,1.464568117260927
0.7000000000000003,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.3853498762715938,-10.0,0.32409754395484924,-0.38534987630379475,-10.0,0.7789726853370667,-0.11445916787043192,-10.0,-0.011888351291418076,-1.3611384561108226,-10.0,0.4291950464248657,-2.0969366227828057,-10.0,-0.07286408543586731,0.0,1.4660253989696446
0.7200000000000003,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.38574042981526546,-10.0,0.32409754395484924,-0.38574042984655227,-10.0,0.7789726853370667,-0.11535224677566777,-10.0,-0.011888351291418076,-1.364365266493088,-10.0,0.4291950464248657,-2.0942318485024076,-10.0,-0.07286408543586731,0.0,1.4674826806783619
0.7400000000000003,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.38609065644801516,-10.0,0.32409754395484924,-0.3860906564838033,-10.0,0.7789726853370667,-0.11615136975170728,-10.0,-0.011888351291418076,-1.367257411942186,-10.0,0.4291950464248657,-2.0917952016674355,-10.0,-0.07286408543586731,0.0,1.4689399623870791
0.7600000000000003,0.10874164874582985,0.28,0.3452265479344156,0.0,0.024417300138504013,0.3,0.037459809333086014,-0.38640484848105267,-10.0,0.32409754395484924,-0.386404848521176,-10.0,0.7789726853370667,-0.11686611359573833,-10.0,-0.011888351291418076,-1.3698529289009256,-10.0,0.4291950464248657,-2.089601128650011,-10.0,-0.07286408543586731,0.0,1.4703972440957966
